acn,cid,sfd,aod,drcr,channel,amount,occupation,narration,transaction_date,gst_import
8692511511,93136,Cash,2026-05-08,1,Internet Banking,12677,Farmer,GST Refund,2026-06-12,1
8692511511,93136,Cash,2026-05-08,0,ATM,12508,Farmer,Medical,2026-07-14,1
8692511511,93136,Cash,2026-05-08,1,Branch,266116,Farmer,Cash Deposit,2026-07-15,0
8692511511,93136,Cash,2026-05-08,1,Internet Banking,2331,Farmer,Interest Credit,2026-08-07,0
8692511511,93136,Cash,2026-05-08,0,Internet Banking,37977,Farmer,Mutual Fund SIP,2026-08-19,1
8692511511,93136,Cash,2026-05-08,0,NEFT,20589,Farmer,Online Shopping,2026-09-09,0
8692511511,93136,Cash,2026-05-08,0,Internet Banking,3568,Farmer,Shopping Mall,2026-09-15,1
8692511511,93136,Cash,2026-05-08,0,RTGS,77023,Farmer,Travel Booking,2026-10-02,1
8692511511,93136,Cash,2026-05-08,0,Internet Banking,632,Farmer,Water Bill,2026-10-14,1
8692511511,93136,Cash,2026-05-08,0,Branch,4828,Farmer,POS Purchase,2026-10-28,0
8692511511,93136,Cash,2026-05-08,1,RTGS,26128,Farmer,Dividend,2026-10-28,1
8692511511,93136,Cash,2026-05-08,0,ATM,13571,Farmer,ATM Withdrawal,2026-11-05,1
8692511511,93136,Cash,2026-05-08,0,Internet Banking,28673,Farmer,Insurance Premium,2026-12-04,1
8692511511,93136,Cash,2026-05-08,0,ATM,1634,Farmer,Fuel,2026-12-06,0
8692511511,93136,Cash,2026-05-08,0,UPI,17946,Farmer,Medical,2026-12-08,0
8692511511,93136,Cash,2026-05-08,0,ATM,12339,Farmer,Medical,2026-12-22,1
8705047120,37821,Salary,2025-12-28,0,Branch,43090,Self-Employed,Online Shopping,2026-04-05,1
8705047120,37821,Salary,2025-12-28,0,RTGS,1225,Self-Employed,Restaurant,2026-04-26,1
8705047120,37821,Salary,2025-12-28,0,IMPS,50276,Self-Employed,Travel Booking,2026-05-24,0
8705047120,37821,Salary,2025-12-28,0,Internet Banking,94987,Self-Employed,Mutual Fund SIP,2026-06-22,0
8705047120,37821,Salary,2025-12-28,0,Internet Banking,70035,Self-Employed,Mutual Fund SIP,2026-08-08,0
8713485906,48717,Loan,2025-12-11,1,Branch,59757,Business,Cheque Deposit,2026-04-08,0
8713485906,48717,Loan,2025-12-11,1,NEFT,2067,Business,Interest Credit,2026-04-13,0
8713485906,48717,Loan,2025-12-11,1,RTGS,3530,Business,Interest Credit,2026-06-26,0
8713485906,48717,Loan,2025-12-11,1,NEFT,74560,Business,Salary Credit,2026-08-15,0
8713485906,48717,Loan,2025-12-11,0,ATM,6960,Business,ATM Withdrawal,2026-08-29,1
8713485906,48717,Loan,2025-12-11,0,Internet Banking,9980,Business,Insurance Premium,2026-09-09,0
8713485906,48717,Loan,2025-12-11,1,RTGS,39801,Business,Tax Refund,2026-10-04,0
8713485906,48717,Loan,2025-12-11,0,Branch,18805,Business,Medical,2026-10-07,1
8713485906,48717,Loan,2025-12-11,1,NEFT,75869,Business,Tax Refund,2026-10-18,0
8713485906,48717,Loan,2025-12-11,0,RTGS,13857,Business,Online Shopping,2026-12-10,1
8713485906,48717,Loan,2025-12-11,0,NEFT,18401,Business,Shopping Mall,2026-12-22,1
8717819694,41315,Business,2026-01-24,1,RTGS,4329,Business,Interest Credit,2026-04-07,1
8717819694,41315,Business,2026-01-24,0,Internet Banking,3071,Business,Loan EMI,2026-05-24,0
8717819694,41315,Business,2026-01-24,0,Branch,16006,Business,Travel Booking,2026-05-31,0
8717819694,41315,Business,2026-01-24,0,UPI,9026,Business,Shopping Mall,2026-06-07,0
8717819694,41315,Business,2026-01-24,0,Branch,18654,Business,Travel Booking,2026-06-18,1
8717819694,41315,Business,2026-01-24,0,Internet Banking,827,Business,Electricity Bill,2026-08-27,1
8717819694,41315,Business,2026-01-24,0,UPI,2694,Business,Medical,2026-10-04,0
8717819694,41315,Business,2026-01-24,0,Internet Banking,4298,Business,Fuel,2026-10-20,0
8717819694,41315,Business,2026-01-24,0,Internet Banking,2487,Business,Mobile Recharge,2026-11-14,1
8717819694,41315,Business,2026-01-24,0,RTGS,6645,Business,Online Shopping,2026-12-05,0
8717819694,41315,Business,2026-01-24,0,Internet Banking,1236,Business,Fuel,2026-12-08,1
8717819694,41315,Business,2026-01-24,0,Branch,4006,Business,POS Purchase,2026-12-30,1
8722364825,40066,Salary,2025-09-20,0,IMPS,5806,Self-Employed,POS Purchase,2026-04-08,0
8722364825,40066,Salary,2025-09-20,0,NEFT,9410,Self-Employed,Travel Booking,2026-04-22,1
8722364825,40066,Salary,2025-09-20,0,UPI,14491,Self-Employed,POS Purchase,2026-05-05,0
8722364825,40066,Salary,2025-09-20,0,Internet Banking,7761,Self-Employed,POS Purchase,2026-05-10,0
8722364825,40066,Salary,2025-09-20,0,UPI,27636,Self-Employed,Medical,2026-05-28,0
8722364825,40066,Salary,2025-09-20,1,IMPS,123893,Self-Employed,Premature,2026-07-12,0
8722364825,40066,Salary,2025-09-20,1,RTGS,68924,Self-Employed,Business Credit,2026-08-05,0
8722364825,40066,Salary,2025-09-20,0,Branch,1050,Self-Employed,Restaurant,2026-08-12,0
8722364825,40066,Salary,2025-09-20,0,IMPS,3629,Self-Employed,Restaurant,2026-09-11,1
8722364825,40066,Salary,2025-09-20,1,Internet Banking,52681,Self-Employed,Salary Credit,2026-09-15,0
8722364825,40066,Salary,2025-09-20,0,ATM,9207,Self-Employed,ATM Withdrawal,2026-09-15,0
8722364825,40066,Salary,2025-09-20,0,UPI,3308,Self-Employed,UPI Payment,2026-10-27,0
8722364825,40066,Salary,2025-09-20,0,ATM,21142,Self-Employed,Online Shopping,2026-11-11,0
8722364825,40066,Salary,2025-09-20,0,UPI,2163,Self-Employed,UPI Payment,2026-11-13,0
8722364825,40066,Salary,2025-09-20,0,Branch,3462,Self-Employed,Restaurant,2026-12-11,0
8733021354,37300,Loan,2026-05-24,0,Branch,1566,Self-Employed,Fuel,2026-06-10,1
8733021354,37300,Loan,2026-05-24,0,RTGS,1986,Self-Employed,Fuel,2026-06-14,0
8733021354,37300,Loan,2026-05-24,1,NEFT,436780,Self-Employed,Business Credit,2026-06-20,0
8733021354,37300,Loan,2026-05-24,1,NEFT,41684,Self-Employed,Tax Refund,2026-06-23,1
8733021354,37300,Loan,2026-05-24,0,NEFT,757,Self-Employed,Mobile Recharge,2026-06-30,1
8733021354,37300,Loan,2026-05-24,1,Branch,200536,Self-Employed,Cash Deposit,2026-07-03,0
8733021354,37300,Loan,2026-05-24,1,RTGS,20785,Self-Employed,GST Refund,2026-07-14,0
8733021354,37300,Loan,2026-05-24,1,Branch,182240,Self-Employed,Cash Deposit,2026-07-16,1
8733021354,37300,Loan,2026-05-24,0,Internet Banking,45706,Self-Employed,Insurance Premium,2026-07-19,1
8733021354,37300,Loan,2026-05-24,0,Branch,28180,Self-Employed,Shopping Mall,2026-07-30,1
8733021354,37300,Loan,2026-05-24,1,Internet Banking,41194,Self-Employed,Tax Refund,2026-09-09,0
8733021354,37300,Loan,2026-05-24,1,Internet Banking,427080,Self-Employed,Business Credit,2026-09-11,0
8733021354,37300,Loan,2026-05-24,1,IMPS,355591,Self-Employed,Premature,2026-09-11,0
8733021354,37300,Loan,2026-05-24,0,Internet Banking,3815,Self-Employed,Broadband Bill,2026-09-20,1
8733021354,37300,Loan,2026-05-24,0,Internet Banking,28323,Self-Employed,Insurance Premium,2026-10-10,1
8733021354,37300,Loan,2026-05-24,0,ATM,66953,Self-Employed,Travel Booking,2026-10-17,0
8733021354,37300,Loan,2026-05-24,0,Branch,5269,Self-Employed,Shopping Mall,2026-11-20,1
8733021354,37300,Loan,2026-05-24,0,Internet Banking,42445,Self-Employed,Insurance Premium,2026-11-27,0
8733021354,37300,Loan,2026-05-24,0,UPI,3729,Self-Employed,UPI Payment,2026-12-08,0
8733021354,37300,Loan,2026-05-24,0,UPI,2017,Self-Employed,UPI Payment,2026-12-10,1
8741412439,52702,Investment,2026-02-05,1,NEFT,26540,Farmer,GST Refund,2026-06-03,1
8741412439,52702,Investment,2026-02-05,1,RTGS,3006,Farmer,Interest Credit,2026-06-04,0
8741412439,52702,Investment,2026-02-05,1,RTGS,14232,Farmer,GST Refund,2026-06-09,1
8741412439,52702,Investment,2026-02-05,0,Internet Banking,31243,Farmer,Insurance Premium,2026-07-18,1
8741412439,52702,Investment,2026-02-05,0,Internet Banking,15435,Farmer,Mutual Fund SIP,2026-07-25,0
8741412439,52702,Investment,2026-02-05,0,ATM,21027,Farmer,Online Shopping,2026-08-05,0
8741412439,52702,Investment,2026-02-05,0,ATM,7827,Farmer,ATM Withdrawal,2026-08-16,1
8741412439,52702,Investment,2026-02-05,1,ATM,24975,Farmer,Premature,2026-08-28,0
8741412439,52702,Investment,2026-02-05,1,RTGS,59550,Farmer,Tax Refund,2026-09-06,1
8741412439,52702,Investment,2026-02-05,1,Internet Banking,21785,Farmer,GST Refund,2026-10-04,1
8741412439,52702,Investment,2026-02-05,1,NEFT,4128,Farmer,Interest Credit,2026-10-15,0
8741412439,52702,Investment,2026-02-05,1,Branch,104268,Farmer,Cash Deposit,2026-10-22,1
8741412439,52702,Investment,2026-02-05,0,UPI,10642,Farmer,POS Purchase,2026-11-22,0
8741412439,52702,Investment,2026-02-05,0,Internet Banking,1992,Farmer,Broadband Bill,2026-12-08,0
8741412439,52702,Investment,2026-02-05,0,IMPS,1624,Farmer,Mobile Recharge,2026-12-12,1
8741412439,52702,Investment,2026-02-05,0,NEFT,11372,Farmer,POS Purchase,2026-12-17,0
8741412439,52702,Investment,2026-02-05,1,NEFT,285112,Farmer,Premature,2026-12-21,0
8741412439,52702,Investment,2026-02-05,0,ATM,23161,Farmer,Rent Payment,2026-12-25,0
8770268048,63581,Loan,2025-10-30,0,ATM,1468,Retired,Restaurant,2026-04-10,0
8770268048,63581,Loan,2025-10-30,1,NEFT,156640,Retired,Business Credit,2026-05-05,0
8770268048,63581,Loan,2025-10-30,0,NEFT,2430,Retired,Restaurant,2026-05-09,0
8770268048,63581,Loan,2025-10-30,0,Internet Banking,4174,Retired,Broadband Bill,2026-05-31,0
8770268048,63581,Loan,2025-10-30,0,Internet Banking,48640,Retired,Insurance Premium,2026-08-24,1
8770268048,63581,Loan,2025-10-30,1,Branch,32605,Retired,Cheque Deposit,2026-10-29,1
8770268048,63581,Loan,2025-10-30,0,Internet Banking,4686,Retired,Water Bill,2026-11-06,1
8770268048,63581,Loan,2025-10-30,0,NEFT,61887,Retired,Travel Booking,2026-11-17,1
8770268048,63581,Loan,2025-10-30,1,Internet Banking,26507,Retired,GST Refund,2026-12-01,0
8770268048,63581,Loan,2025-10-30,0,Internet Banking,4950,Retired,Restaurant,2026-12-29,0
8781927777,19719,Cash,2026-04-30,0,Internet Banking,4460,Student,Water Bill,2026-05-06,1
8781927777,19719,Cash,2026-04-30,0,Internet Banking,20074,Student,Insurance Premium,2026-05-23,0
8781927777,19719,Cash,2026-04-30,0,NEFT,43610,Student,Online Shopping,2026-06-12,0
8781927777,19719,Cash,2026-04-30,0,IMPS,72767,Student,Travel Booking,2026-06-16,0
8781927777,19719,Cash,2026-04-30,0,UPI,2024,Student,UPI Payment,2026-08-21,1
8781927777,19719,Cash,2026-04-30,1,Branch,35011,Student,Cheque Deposit,2026-11-14,1
8781927777,19719,Cash,2026-04-30,0,Internet Banking,56009,Student,Travel Booking,2026-11-27,0
8781927777,19719,Cash,2026-04-30,0,UPI,8232,Student,POS Purchase,2026-12-24,1
8787185779,11453,Loan,2025-09-08,0,Internet Banking,66307,Student,Travel Booking,2026-04-04,0
8787185779,11453,Loan,2025-09-08,0,UPI,53758,Student,Travel Booking,2026-06-05,0
8787185779,11453,Loan,2025-09-08,0,Internet Banking,41075,Student,Loan EMI,2026-06-10,1
8787185779,11453,Loan,2025-09-08,0,Internet Banking,1410,Student,Fuel,2026-06-24,0
8787185779,11453,Loan,2025-09-08,0,ATM,4505,Student,ATM Withdrawal,2026-07-28,0
8787185779,11453,Loan,2025-09-08,1,NEFT,94575,Student,Tax Refund,2026-08-23,0
8787185779,11453,Loan,2025-09-08,1,NEFT,5441,Student,GST Refund,2026-10-12,1
8787185779,11453,Loan,2025-09-08,0,Internet Banking,16691,Student,Online Shopping,2026-12-15,1
8787185779,11453,Loan,2025-09-08,0,Internet Banking,448,Student,Water Bill,2026-12-16,1
8792470114,86413,Loan,2026-03-20,0,IMPS,705,Farmer,Mobile Recharge,2026-04-04,1
8792470114,86413,Loan,2026-03-20,0,UPI,2890,Farmer,Mobile Recharge,2026-06-16,0
8792470114,86413,Loan,2026-03-20,0,Internet Banking,3912,Farmer,Electricity Bill,2026-07-21,0
8792470114,86413,Loan,2026-03-20,0,Branch,3778,Farmer,Fuel,2026-08-06,1
8792470114,86413,Loan,2026-03-20,0,RTGS,29786,Farmer,Online Shopping,2026-11-20,1
8792470114,86413,Loan,2026-03-20,0,Internet Banking,3598,Farmer,Broadband Bill,2026-11-24,0
8792470114,86413,Loan,2026-03-20,0,Branch,4981,Farmer,Online Shopping,2026-12-30,0
8795506095,44061,Business,2025-11-25,0,Internet Banking,2497,Salaried,Electricity Bill,2026-04-20,1
8795506095,44061,Business,2025-11-25,0,ATM,2283,Salaried,Travel Booking,2026-04-22,0
8795506095,44061,Business,2025-11-25,0,UPI,2711,Salaried,UPI Payment,2026-05-16,1
8795506095,44061,Business,2025-11-25,0,NEFT,11569,Salaried,POS Purchase,2026-06-02,0
8795506095,44061,Business,2025-11-25,0,Internet Banking,5605,Salaried,Fuel,2026-07-31,0
8809476412,67636,Business,2025-11-05,0,NEFT,4360,Business,Medical,2026-05-10,1
8809476412,67636,Business,2025-11-05,0,RTGS,339,Business,Restaurant,2026-05-10,1
8809476412,67636,Business,2025-11-05,1,Branch,14394,Business,Premature,2026-07-31,0
8809476412,67636,Business,2025-11-05,0,ATM,16482,Business,ATM Withdrawal,2026-10-22,0
8809476412,67636,Business,2025-11-05,1,Internet Banking,46118,Business,Tax Refund,2026-11-17,1
8809476412,67636,Business,2025-11-05,1,Internet Banking,26368,Business,Salary Credit,2026-12-19,1
8826603021,59455,Salary,2025-10-02,1,Branch,263495,Student,Cash Deposit,2026-04-14,1
8826603021,59455,Salary,2025-10-02,1,Branch,257588,Student,Cheque Deposit,2026-05-22,0
8826603021,59455,Salary,2025-10-02,1,NEFT,19926,Student,Dividend,2026-08-08,0
8826603021,59455,Salary,2025-10-02,0,UPI,346,Student,UPI Payment,2026-09-10,1
8826603021,59455,Salary,2025-10-02,0,ATM,6418,Student,ATM Withdrawal,2026-09-29,0
8826603021,59455,Salary,2025-10-02,0,ATM,1796,Student,Mobile Recharge,2026-09-29,0
8826603021,59455,Salary,2025-10-02,1,Branch,98347,Student,Cheque Deposit,2026-10-07,1
8826603021,59455,Salary,2025-10-02,0,ATM,8242,Student,ATM Withdrawal,2026-11-03,0
8826603021,59455,Salary,2025-10-02,0,UPI,64058,Student,Travel Booking,2026-11-18,0
8826603021,59455,Salary,2025-10-02,1,NEFT,184092,Student,Premature,2026-11-29,1
8826603021,59455,Salary,2025-10-02,0,NEFT,1172,Student,Mobile Recharge,2026-12-05,0
8826603021,59455,Salary,2025-10-02,0,Internet Banking,11242,Student,Insurance Premium,2026-12-06,0
8826603021,59455,Salary,2025-10-02,0,ATM,10955,Student,ATM Withdrawal,2026-12-12,1
8826603021,59455,Salary,2025-10-02,0,ATM,9056,Student,ATM Withdrawal,2026-12-26,1
8826851022,81313,Loan,2025-11-02,0,ATM,13769,Salaried,ATM Withdrawal,2026-05-04,1
8826851022,81313,Loan,2025-11-02,0,RTGS,186,Salaried,Mobile Recharge,2026-05-24,0
8826851022,81313,Loan,2025-11-02,1,NEFT,72213,Salaried,Tax Refund,2026-05-28,1
8826851022,81313,Loan,2025-11-02,1,Internet Banking,4431,Salaried,Interest Credit,2026-06-05,0
8826851022,81313,Loan,2025-11-02,1,RTGS,46120,Salaried,Salary Credit,2026-06-08,1
8826851022,81313,Loan,2025-11-02,0,ATM,14119,Salaried,Medical,2026-07-24,1
8826851022,81313,Loan,2025-11-02,1,RTGS,74434,Salaried,Salary Credit,2026-08-18,0
8826851022,81313,Loan,2025-11-02,0,Internet Banking,1109,Salaried,Water Bill,2026-08-19,1
8826851022,81313,Loan,2025-11-02,0,Internet Banking,3598,Salaried,Water Bill,2026-10-06,1
8826851022,81313,Loan,2025-11-02,0,NEFT,2613,Salaried,Restaurant,2026-11-22,1
8826851022,81313,Loan,2025-11-02,0,Branch,44035,Salaried,Online Shopping,2026-12-17,1
8826851022,81313,Loan,2025-11-02,0,UPI,18403,Salaried,Hotel Booking,2026-12-18,0
8830791709,54346,Loan,2025-09-20,0,IMPS,3073,Self-Employed,Fuel,2026-07-20,1
8830791709,54346,Loan,2025-09-20,0,UPI,23726,Self-Employed,Online Shopping,2026-08-28,0
8830791709,54346,Loan,2025-09-20,1,RTGS,4361,Self-Employed,Interest Credit,2026-08-31,0
8830791709,54346,Loan,2025-09-20,0,RTGS,28650,Self-Employed,Shopping Mall,2026-10-08,0
8830791709,54346,Loan,2025-09-20,0,Internet Banking,4825,Self-Employed,Water Bill,2026-10-10,0
8830791709,54346,Loan,2025-09-20,0,Internet Banking,945,Self-Employed,Water Bill,2026-10-20,0
8830791709,54346,Loan,2025-09-20,0,RTGS,25635,Self-Employed,Medical,2026-10-24,0
8830791709,54346,Loan,2025-09-20,0,ATM,1096,Self-Employed,Fuel,2026-11-25,0
8833712700,99105,Cash,2025-11-16,0,Internet Banking,9247,Self-Employed,Shopping Mall,2026-04-02,0
8833712700,99105,Cash,2025-11-16,0,Internet Banking,32148,Self-Employed,Online Shopping,2026-04-05,1
8833712700,99105,Cash,2025-11-16,1,ATM,189604,Self-Employed,Premature,2026-04-12,1
8833712700,99105,Cash,2025-11-16,0,Internet Banking,8350,Self-Employed,Mutual Fund SIP,2026-04-14,1
8833712700,99105,Cash,2025-11-16,1,Internet Banking,27336,Self-Employed,Dividend,2026-04-21,0
8833712700,99105,Cash,2025-11-16,0,Internet Banking,58866,Self-Employed,Rent Payment,2026-04-21,1
8833712700,99105,Cash,2025-11-16,1,Branch,205693,Self-Employed,Cash Deposit,2026-05-02,0
8833712700,99105,Cash,2025-11-16,0,Internet Banking,43203,Self-Employed,Loan EMI,2026-05-04,0
8833712700,99105,Cash,2025-11-16,0,Internet Banking,37605,Self-Employed,Insurance Premium,2026-05-29,0
8833712700,99105,Cash,2025-11-16,0,Internet Banking,22561,Self-Employed,Travel Booking,2026-05-31,1
8833712700,99105,Cash,2025-11-16,0,RTGS,6160,Self-Employed,Online Shopping,2026-06-23,0
8833712700,99105,Cash,2025-11-16,0,UPI,2395,Self-Employed,UPI Payment,2026-06-24,0
8833712700,99105,Cash,2025-11-16,0,RTGS,52957,Self-Employed,Hotel Booking,2026-07-01,0
8833712700,99105,Cash,2025-11-16,1,NEFT,308019,Self-Employed,Business Credit,2026-07-08,1
8833712700,99105,Cash,2025-11-16,0,NEFT,28015,Self-Employed,Shopping Mall,2026-07-09,0
8833712700,99105,Cash,2025-11-16,1,NEFT,1022,Self-Employed,Interest Credit,2026-08-20,1
8833712700,99105,Cash,2025-11-16,0,Internet Banking,7957,Self-Employed,Insurance Premium,2026-08-28,0
8833712700,99105,Cash,2025-11-16,1,Internet Banking,25316,Self-Employed,Dividend,2026-09-07,0
8833712700,99105,Cash,2025-11-16,0,NEFT,11169,Self-Employed,Medical,2026-10-17,1
8833712700,99105,Cash,2025-11-16,1,Branch,90533,Self-Employed,Cheque Deposit,2026-11-22,0
8834559890,57171,Cash,2025-12-22,0,ATM,10552,Salaried,ATM Withdrawal,2026-04-09,1
8834559890,57171,Cash,2025-12-22,0,UPI,843,Salaried,Restaurant,2026-05-09,0
8834559890,57171,Cash,2025-12-22,1,Internet Banking,30259,Salaried,Salary Credit,2026-05-26,0
8834559890,57171,Cash,2025-12-22,0,NEFT,1883,Salaried,Mobile Recharge,2026-06-02,0
8834559890,57171,Cash,2025-12-22,1,RTGS,51993,Salaried,Salary Credit,2026-06-29,0
8834559890,57171,Cash,2025-12-22,0,RTGS,9386,Salaried,Rent Payment,2026-07-28,1
8834559890,57171,Cash,2025-12-22,0,Internet Banking,41111,Salaried,Loan EMI,2026-07-31,1
8834559890,57171,Cash,2025-12-22,0,RTGS,1053,Salaried,Mobile Recharge,2026-08-09,1
8834559890,57171,Cash,2025-12-22,0,ATM,3844,Salaried,Restaurant,2026-08-12,1
8834559890,57171,Cash,2025-12-22,0,NEFT,2188,Salaried,POS Purchase,2026-10-06,1
8834559890,57171,Cash,2025-12-22,1,Internet Banking,63674,Salaried,Salary Credit,2026-10-10,1
8834559890,57171,Cash,2025-12-22,1,NEFT,9087,Salaried,GST Refund,2026-12-04,0
8839311701,19770,Business,2026-05-21,0,Internet Banking,5899,Self-Employed,Mutual Fund SIP,2026-06-28,1
8839311701,19770,Business,2026-05-21,1,Branch,226691,Self-Employed,Cheque Deposit,2026-07-14,1
8839311701,19770,Business,2026-05-21,0,Internet Banking,18634,Self-Employed,Medical,2026-09-17,1
8839311701,19770,Business,2026-05-21,0,Internet Banking,1047,Self-Employed,Water Bill,2026-10-11,0
8839311701,19770,Business,2026-05-21,0,Branch,3653,Self-Employed,Fuel,2026-12-11,0
8843152247,39027,Business,2026-01-08,0,Internet Banking,15992,Business,Insurance Premium,2026-06-22,1
8843152247,39027,Business,2026-01-08,1,ATM,408068,Business,Premature,2026-08-10,1
8843152247,39027,Business,2026-01-08,0,Internet Banking,48029,Business,Insurance Premium,2026-08-28,0
8843152247,39027,Business,2026-01-08,1,RTGS,19479,Business,Dividend,2026-09-22,1
8843152247,39027,Business,2026-01-08,1,Internet Banking,71154,Business,Tax Refund,2026-12-05,0
8843152247,39027,Business,2026-01-08,0,Internet Banking,88104,Business,Mutual Fund SIP,2026-12-21,1
8843152247,39027,Business,2026-01-08,0,ATM,14954,Business,Shopping Mall,2026-12-30,1
8847811596,60447,Business,2025-10-15,1,NEFT,72475,Student,Salary Credit,2026-04-24,1
8847811596,60447,Business,2025-10-15,0,Internet Banking,18951,Student,Shopping Mall,2026-05-12,1
8847811596,60447,Business,2025-10-15,0,IMPS,16343,Student,Online Shopping,2026-05-25,1
8847811596,60447,Business,2025-10-15,1,NEFT,86792,Student,Tax Refund,2026-11-23,0
8847811596,60447,Business,2025-10-15,0,IMPS,563,Student,Fuel,2026-12-20,1
8852997232,32850,Business,2025-09-30,0,UPI,7907,Student,Online Shopping,2026-04-14,1
8852997232,32850,Business,2025-09-30,0,IMPS,59762,Student,Rent Payment,2026-04-19,1
8852997232,32850,Business,2025-09-30,0,Internet Banking,8489,Student,Electricity Bill,2026-04-19,1
